City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Lucknow,31-10-2022,307.74,364.79,0.03,40.78,13.127002983755112,32.42,2349.85,16.93,16.09,,,,261.548,Poor
Lucknow,1/11/2022,331.62,399.71,4.81,61.01,21.171755363655016,37.49,3070.83,23.84,1.43,,,,266.324,Poor
Lucknow,2/11/2022,315.75,392.22,10.06,55.52,21.09455662030532,21.79,2990.72,15.74,0.14,,,,263.15,Poor
Lucknow,3/11/2022,149.92,204.69,0.01,28.45,9.154484315551837,7.47,1348.5,9.3,25.75,,,,211.5076923076923,Poor
Lucknow,4/11/2022,286.0,366.0,0.0,27.75,8.926104699808976,7.47,1868.0,11.66,27.13,,,,257.2,Poor
Lucknow,5/11/2022,452.0,528.0,0.01,72.5,23.323670334527886,27.87,3200.0,47.63,20.56,,,,290.4,Poor
Lucknow,6/11/2022,288.2,341.1,0.26,35.3,11.438280472980438,27.87,1895.9,10.01,8.67,,,,257.64,Poor
Lucknow,7/11/2022,377.95,443.22,25.7,91.85,37.81130116982145,137.81,3845.21,60.56,0.0,,,,275.59,Poor
Lucknow,8/11/2022,315.74,388.43,4.25,45.24,15.919024201569234,30.65,2563.48,15.02,0.6,,,,263.148,Poor
Lucknow,9/11/2022,274.63,338.34,3.86,46.61,16.234252403580506,12.54,2429.96,11.8,0.88,,,,254.926,Poor
Lucknow,10/11/2022,321.89,387.62,5.14,39.76,14.442598235006233,11.78,2563.48,10.13,0.56,,,,264.378,Poor
Lucknow,11/11/2022,218.63,240.5,0.0,16.11,5.181965647348562,4.5,1241.68,11.09,72.96,,,,237.93461538461537,Poor
Lucknow,12/11/2022,94.84,115.99,0.0,20.39,6.558676570418199,21.28,1054.76,10.01,63.66,,,,158.06666666666666,Moderate
Lucknow,13-11-2022,97.65,115.13,0.0,13.37,4.300613327439495,18.75,1041.41,13.11,107.29,,,,162.75,Moderate
Lucknow,14-11-2022,149.27,189.21,0.03,32.56,10.482946024027912,10.26,1735.69,7.39,20.92,,,,211.2576923076923,Poor
Lucknow,15-11-2022,275.82,338.25,4.53,46.61,16.449765562098417,12.29,2563.48,10.61,1.29,,,,255.164,Poor
Lucknow,16-11-2022,111.83,137.35,0.0,21.08,6.780622957548584,16.97,988.01,10.73,59.37,,,,186.38333333333333,Moderate
Lucknow,17-11-2022,150.27,176.96,0.0,17.82,5.73200669371517,20.01,1028.06,14.42,70.1,,,,211.6423076923077,Poor
Lucknow,18-11-2022,103.9,130.3,0.0,28.1,9.038686200527287,23.31,1214.98,11.44,47.21,,,,173.16666666666669,Moderate
Lucknow,19-11-2022,240.71,297.88,13.86,65.8,25.623549563487675,41.04,2910.61,21.7,0.14,,,,246.4269230769231,Poor
Lucknow,20-11-2022,264.43,315.61,4.02,64.43,22.017724926195474,26.35,2670.29,15.97,1.16,,,,252.886,Poor
Lucknow,21-11-2022,155.06,177.73,0.0,22.62,7.2759815607091545,9.12,1161.58,7.33,40.05,,,,213.48461538461538,Poor
Lucknow,22-11-2022,219.82,250.88,0.0,24.68,7.938604107794072,13.3,1508.71,11.56,68.66,,,,238.3923076923077,Poor
Lucknow,23-11-2022,147.19,172.02,0.0,25.36,8.157333880618221,15.33,1281.74,15.02,72.24,,,,210.4576923076923,Poor
Lucknow,24-11-2022,110.48,133.89,0.0,26.05,8.379280267748607,22.04,1108.17,11.92,52.21,,,,184.13333333333333,Moderate
Lucknow,25-11-2022,323.46,390.22,4.36,71.29,24.333687226686454,66.88,3097.53,37.67,1.06,,,,264.692,Poor
Lucknow,26-11-2022,241.54,272.01,0.0,25.02,8.047968994206146,6.65,1602.17,10.61,60.08,,,,246.74615384615385,Poor
Lucknow,27-11-2022,429.25,481.53,0.35,43.53,14.114503575770014,11.78,2643.59,7.51,8.23,,,,286.8071428571428,Poor
Lucknow,28-11-2022,300.9,346.34,6.15,41.47,15.317517326302827,13.55,2429.96,8.23,0.6,,,,260.18,Poor
Lucknow,29-11-2022,291.81,340.55,1.54,48.67,16.15062043161833,10.89,2349.85,9.18,5.99,,,,258.362,Poor
Lucknow,30-11-2022,314.41,352.78,0.37,44.55,14.44903146361871,8.23,2002.72,12.87,14.66,,,,262.882,Poor
Lucknow,1/12/2022,181.92,207.28,0.0,25.36,8.157333880618221,14.95,1321.79,9.18,52.21,,,,223.8153846153846,Poor
Lucknow,2/12/2022,321.48,374.63,10.73,60.32,22.854044645817215,10.89,2910.61,11.09,0.3,,,,264.296,Poor
Lucknow,3/12/2022,453.86,533.0,4.97,90.48,30.702583553036643,53.7,3738.4,39.1,0.57,,,,290.772,Poor
Lucknow,4/12/2022,236.99,272.21,0.08,33.59,10.830340369101558,7.22,1708.98,7.63,23.6,,,,244.99615384615385,Poor
Lucknow,5/12/2022,338.88,376.37,0.01,34.62,11.139135342500353,7.35,1949.31,7.99,26.46,,,,267.776,Poor
Lucknow,6/12/2022,222.11,247.18,0.0,21.59,6.944670287166695,7.03,1321.79,10.73,59.37,,,,239.27307692307693,Poor
Lucknow,7/12/2022,156.45,180.23,0.0,18.16,5.841371580127244,14.06,1041.41,11.56,74.39,,,,214.01923076923077,Poor
Lucknow,8/12/2022,251.99,293.22,0.0,33.24,10.692025953933348,10.64,1682.28,9.66,36.84,,,,250.398,Poor
Lucknow,9/12/2022,388.86,456.52,1.52,51.41,17.025539522914922,11.4,2830.51,8.94,3.53,,,,277.772,Poor
Lucknow,11/12/2022,344.61,368.61,0.0,17.82,5.73200669371517,5.95,1642.23,8.7,47.92,,,,268.922,Poor
Lucknow,12/12/2022,202.14,225.51,0.0,17.48,5.622641807303096,8.49,1415.25,7.75,66.52,,,,231.59230769230768,Poor
Lucknow,13-12-2022,167.64,194.43,0.0,25.02,8.047968994206146,21.03,1308.44,10.25,48.64,,,,218.3230769230769,Poor
Lucknow,14-12-2022,124.92,142.51,0.0,18.34,5.8992706376395185,18.75,894.55,26.94,82.97,,,,201.8923076923077,Poor
Lucknow,15-12-2022,83.64,100.15,0.0,21.25,6.8353054007546215,21.28,841.14,18.36,59.37,,,,139.4,Moderate
Lucknow,16-12-2022,159.89,188.1,0.0,30.5,9.810673634024281,15.96,1295.09,11.09,47.92,,,,215.34230769230768,Poor
Lucknow,17-12-2022,270.77,332.56,15.42,55.52,22.818661888448602,55.73,2723.69,25.27,0.04,,,,254.154,Poor
Lucknow,18-12-2022,316.44,367.49,6.09,42.5,15.629528914007862,21.28,2296.45,10.61,0.37,,,,263.288,Poor
Lucknow,19-12-2022,393.75,444.11,0.21,45.93,14.841458408979683,26.6,2563.48,14.31,11.0,,,,278.75,Poor
Lucknow,20-12-2022,324.45,359.96,0.0,29.47,9.47936236048182,6.52,2029.42,8.11,47.92,,,,264.89,Poor
Lucknow,21-12-2022,370.39,424.61,4.3,58.26,20.123139099821604,15.71,2964.02,11.44,1.16,,,,274.078,Poor
Lucknow,22-12-2022,278.57,308.77,0.0,27.42,8.81995642770314,9.5,1482.01,8.58,50.07,,,,255.714,Poor
Lucknow,23-12-2022,417.62,460.7,0.0,38.73,12.457947208057716,14.95,2429.96,10.25,34.33,,,,283.524,Poor
Lucknow,24-12-2022,81.66,93.97,0.0,26.39,8.48864515416068,21.53,988.01,10.13,48.64,,,,136.1,Moderate
Lucknow,25-12-2022,136.99,156.89,0.0,23.31,7.49792794783954,18.24,1028.06,7.63,42.2,,,,206.5346153846154,Poor
Lucknow,26-12-2022,282.14,309.57,2.68,37.36,12.879323682174824,18.24,1976.01,10.37,3.53,,,,256.428,Poor
Lucknow,27-12-2022,224.0,248.81,0.0,25.02,8.047968994206146,18.24,1455.31,10.25,65.09,,,,240.0,Poor
Lucknow,28-12-2022,207.53,223.57,0.0,13.88,4.464660657057607,13.93,1014.71,18.36,104.43,,,,233.66538461538462,Poor
Lucknow,29-12-2022,112.97,130.64,0.0,17.14,5.5132769208910215,20.77,827.79,10.49,71.53,,,,188.28333333333333,Moderate
Lucknow,30-12-2022,371.16,419.94,11.4,47.3,18.881525977613943,19.25,2563.48,11.56,0.32,,,,274.232,Poor
Lucknow,31-12-2022,524.6,587.52,1.23,80.2,26.19289029569171,89.17,3578.19,35.29,5.01,,,,100.1,Moderate
Lucknow,1/1/2023,350.95,399.05,0.08,31.87,10.277082708428713,11.53,1976.01,7.15,15.74,,,,270.19,Poor
Lucknow,2/1/2023,258.66,298.48,11.06,35.64,15.02158881012898,29.39,2082.82,12.76,0.18,,,,251.732,Poor
Lucknow,3/1/2023,253.3,282.69,0.16,39.76,12.840724310499974,7.6,1762.39,12.87,19.67,,,,250.66,Poor
Lucknow,4/1/2023,279.77,312.01,0.15,38.39,12.396831536239205,6.46,1562.12,12.87,14.48,,,,255.954,Poor
Lucknow,5/1/2023,205.12,229.07,0.0,23.31,7.49792794783954,5.26,1308.44,7.33,47.21,,,,232.73846153846154,Poor
Lucknow,6/1/2023,304.3,337.29,0.02,33.24,10.698459182545824,6.4,1842.5,6.97,25.75,,,,260.86,Poor
Lucknow,7/1/2023,189.06,208.38,0.0,25.7,8.266698767030295,4.37,1094.82,14.66,43.63,,,,226.56153846153848,Poor
Lucknow,8/1/2023,252.06,273.21,0.0,25.36,8.157333880618221,4.12,1335.14,8.23,35.76,,,,250.412,Poor
Lucknow,9/1/2023,341.66,392.14,12.96,38.39,16.517314462529402,27.61,2376.56,12.16,0.05,,,,268.332,Poor
Lucknow,10/1/2023,555.27,606.8,0.57,37.7,12.309982949970793,10.51,2964.02,7.21,8.31,,,,47.125,Good
Lucknow,11/1/2023,338.91,377.57,0.0,25.36,8.157333880618221,5.57,1708.98,7.21,36.12,,,,267.782,Poor
Lucknow,12/1/2023,496.75,550.13,0.21,51.41,16.604163048797815,58.26,2590.18,20.98,12.87,,,,299.35,Poor
Lucknow,13-01-2023,371.67,403.3,0.0,26.73,8.598010040572754,10.01,1869.2,7.39,41.13,,,,274.334,Poor
Lucknow,14-01-2023,276.7,303.45,2.07,31.53,10.807824068957895,7.03,1842.5,5.48,5.59,,,,255.34,Poor
Lucknow,15-01-2023,219.42,236.96,0.0,9.17,2.9496353188197593,5.26,1068.12,12.04,101.57,,,,238.23846153846154,Poor
Lucknow,16-01-2023,134.53,154.37,0.0,22.96,7.385346447121228,9.5,1081.47,6.56,51.5,,,,205.58846153846153,Poor
Lucknow,17-01-2023,166.67,196.83,0.01,32.22,10.36714790900336,7.35,1508.71,7.87,31.83,,,,217.95,Poor
Lucknow,18-01-2023,246.42,295.83,5.09,45.24,16.18921980329318,16.47,2349.85,10.01,0.74,,,,248.62307692307692,Poor
Lucknow,19-01-2023,237.48,281.85,1.34,47.98,15.864341758363198,13.17,2243.04,8.7,4.92,,,,245.18461538461537,Poor
Lucknow,20-01-2023,389.5,450.53,5.59,93.22,31.783365959932432,127.67,3578.19,64.85,1.61,,,,277.9,Poor
Lucknow,21-01-2023,272.61,324.02,18.1,47.3,21.03665756279305,54.72,2429.96,22.65,0.02,,,,254.522,Poor
Lucknow,22-01-2023,267.33,300.91,0.08,37.36,12.043003962553083,11.78,1976.01,7.21,16.99,,,,253.466,Poor
Lucknow,23-01-2023,300.4,337.71,7.82,81.57,28.753315283456732,135.78,2777.1,62.94,0.2,,,,260.08,Poor
Lucknow,24-01-2023,97.69,104.4,0.0,10.88,3.4996763651863665,4.56,741.0,6.79,71.53,,,,162.81666666666666,Moderate
Lucknow,25-01-2023,149.27,171.21,0.0,13.88,4.464660657057607,6.33,1068.12,4.71,42.92,,,,211.2576923076923,Poor
Lucknow,26-01-2023,196.72,242.04,29.5,27.76,18.418333517515748,24.32,2536.77,16.21,0.0,,,,229.5076923076923,Poor
Lucknow,27-01-2023,117.71,135.42,0.0,17.82,5.73200669371517,5.13,1068.12,7.51,36.48,,,,196.18333333333334,Moderate
Lucknow,28-01-2023,184.73,200.76,0.0,12.17,3.914619610690999,5.51,1014.71,15.02,110.15,,,,224.89615384615385,Poor
Lucknow,29-01-2023,224.2,262.73,2.82,38.73,13.365032442416682,23.56,2002.72,11.56,1.5,,,,240.07692307692307,Poor
Lucknow,30-01-2023,227.98,244.67,0.0,12.34,3.969302053897036,5.32,1201.63,4.47,72.96,,,,241.53076923076924,Poor
Lucknow,31-01-2023,67.38,84.65,0.05,26.73,8.61409311210394,13.81,1054.76,7.87,19.67,,,,112.3,Moderate
Lucknow,1/2/2023,165.88,178.46,0.0,9.85,3.168365091643907,3.2,907.9,17.88,113.01,,,,217.64615384615385,Poor
Lucknow,2/2/2023,113.62,128.0,0.0,11.65,3.747355666766651,7.6,774.38,12.28,94.41,,,,189.36666666666667,Moderate
Lucknow,3/2/2023,240.83,285.71,0.08,34.96,11.27101652905609,9.25,1762.39,8.94,17.52,,,,246.47307692307692,Poor
Lucknow,4/2/2023,228.19,258.12,0.0,15.77,5.072600760936488,7.09,1174.93,15.14,98.71,,,,241.61153846153846,Poor
Lucknow,5/2/2023,111.65,132.97,0.0,12.51,4.023984497103073,16.21,747.68,8.46,78.68,,,,186.08333333333334,Moderate
Lucknow,6/2/2023,212.98,252.12,0.11,34.27,11.058719984844418,6.65,1708.98,7.75,20.21,,,,235.76153846153846,Poor
Lucknow,7/2/2023,223.46,277.39,0.12,49.35,15.91259097295676,29.13,2216.34,19.79,16.27,,,,239.7923076923077,Poor
Lucknow,8/2/2023,336.2,385.51,0.0,13.02,4.1880318267211845,14.31,1321.79,20.03,118.73,,,,267.24,Poor
Lucknow,9/2/2023,105.43,122.53,0.0,15.42,4.960019260218178,19.51,841.14,14.66,94.41,,,,175.71666666666667,Moderate
Lucknow,10/2/2023,295.57,353.04,11.51,56.21,21.782912081840138,33.94,3150.94,12.52,0.1,,,,259.114,Poor
Lucknow,11/2/2023,206.55,265.36,10.62,43.53,17.417966468275893,24.83,2243.04,12.28,0.12,,,,233.28846153846155,Poor
Lucknow,12/2/2023,132.61,158.11,0.0,12.85,4.133349383515148,17.48,847.82,8.34,67.23,,,,204.85,Poor
Lucknow,13-02-2023,64.13,79.23,0.0,8.48,2.7276889316893738,14.44,514.03,22.89,123.02,,,,116.92647058823529,Moderate
Lucknow,14-02-2023,54.7,67.4,0.0,14.05,4.519343100263644,20.01,647.54,15.74,92.98,,,,92.98,Satisfactory
Lucknow,15-02-2023,157.43,189.28,0.0,28.1,9.038686200527287,16.72,1321.79,10.49,36.84,,,,214.39615384615385,Poor
Lucknow,16-02-2023,343.32,395.02,0.51,40.78,13.281400470454509,17.48,2162.93,10.49,9.21,,,,268.664,Poor
Lucknow,17-02-2023,296.66,355.33,19.89,60.32,25.80046335033074,92.21,2830.51,33.38,0.01,,,,259.332,Poor
Lucknow,18-02-2023,476.46,562.28,6.65,106.93,36.53430529024518,71.94,4325.87,46.73,0.31,,,,295.29200000000003,Poor
Lucknow,19-02-2023,351.94,415.88,13.86,64.43,25.182873403533147,95.25,3017.43,42.92,0.05,,,,270.388,Poor
Lucknow,20-02-2023,370.96,437.88,6.54,32.9,12.686326823800576,22.8,2189.64,10.73,0.16,,,,274.192,Poor
Lucknow,21-02-2023,220.96,268.96,0.0,28.1,9.038686200527287,14.82,1642.23,9.66,29.33,,,,238.83076923076925,Poor
Lucknow,22-02-2023,276.32,323.16,0.13,41.13,13.271750627535798,16.47,2189.64,12.52,16.09,,,,255.264,Poor
Lucknow,23-02-2023,217.38,256.63,0.0,34.62,11.135918728194117,27.61,1375.2,21.93,37.19,,,,237.45384615384614,Poor
Lucknow,25-02-2023,151.25,175.38,0.0,19.71,6.339946797594051,27.11,1068.12,8.58,43.99,,,,212.01923076923077,Poor
Lucknow,26-02-2023,289.12,338.04,0.58,56.89,18.485882417946733,88.16,2136.23,32.9,9.75,,,,257.824,Poor
Lucknow,27-02-2023,206.6,254.6,2.74,32.22,11.245283614606192,27.11,1708.98,9.78,1.81,,,,233.30769230769232,Poor
Lucknow,28-02-2023,223.12,273.07,0.0,41.13,13.22993464155471,47.12,2002.72,21.22,28.25,,,,239.66153846153847,Poor
Lucknow,1/3/2023,179.37,241.02,3.63,43.87,15.278917954627978,43.06,2136.23,16.69,1.21,,,,222.83461538461538,Poor
Lucknow,2/3/2023,118.61,148.34,0.0,17.82,5.73200669371517,21.53,1001.36,15.97,84.4,,,,197.68333333333334,Moderate
Lucknow,3/3/2023,95.53,121.96,0.0,15.77,5.072600760936488,19.76,841.14,14.42,72.96,,,,159.21666666666667,Moderate
Lucknow,4/3/2023,90.36,112.07,0.0,9.6,3.08794973398797,15.83,660.9,22.89,125.89,,,,150.6,Moderate
Lucknow,5/3/2023,106.81,119.14,0.0,10.45,3.361361950018155,20.27,794.41,15.14,75.1,,,,178.01666666666668,Moderate
Lucknow,6/3/2023,61.32,75.24,0.0,11.65,3.747355666766651,17.73,654.22,13.35,75.1,,,,102.2,Moderate
Lucknow,7/3/2023,83.48,109.09,0.0,24.33,7.826022607075761,24.83,1134.87,15.74,40.41,,,,139.13333333333333,Moderate
Lucknow,8/3/2023,76.84,104.42,0.0,28.1,9.038686200527287,25.08,1068.12,19.31,30.76,,,,128.06666666666666,Moderate
Lucknow,9/3/2023,90.8,115.99,0.01,22.62,7.279198175015393,21.53,1014.71,8.46,26.46,,,,151.33333333333331,Moderate
Lucknow,10/3/2023,179.39,210.24,0.0,30.16,9.701308747612206,12.29,1668.93,11.68,33.97,,,,222.84230769230768,Poor
Lucknow,11/3/2023,245.03,302.08,1.98,52.78,17.61417994095638,52.69,2510.07,30.99,1.94,,,,248.08846153846156,Poor
Lucknow,12/3/2023,185.35,228.18,2.29,35.99,12.313199564277031,34.96,1949.31,17.88,1.52,,,,225.1346153846154,Poor
Lucknow,13-03-2023,184.77,223.03,0.01,33.93,10.91718895536997,46.61,1789.09,20.98,21.99,,,,224.91153846153847,Poor
Lucknow,14-03-2023,189.41,228.77,0.2,35.3,11.418980787143015,37.49,1762.39,16.93,10.82,,,,226.69615384615383,Poor
Lucknow,15-03-2023,175.14,232.13,4.08,56.21,19.3929676523057,56.74,2403.26,25.27,0.72,,,,221.2076923076923,Poor
Lucknow,16-03-2023,180.95,220.97,0.08,42.16,13.586978829547066,31.66,1949.31,25.75,13.95,,,,223.44230769230768,Poor
Lucknow,17-03-2023,67.34,87.12,0.01,17.82,5.735223308021408,20.52,881.2,6.44,26.46,,,,112.23333333333333,Moderate
Lucknow,18-03-2023,44.23,64.54,0.0,16.79,5.40069542017271,25.59,921.25,6.79,32.19,,,,73.71666666666667,Satisfactory
Lucknow,19-03-2023,192.73,215.97,0.01,50.04,16.09915460271853,47.62,2109.53,23.13,21.82,,,,227.97307692307692,Poor
Lucknow,20-03-2023,61.06,66.88,0.0,6.94,2.2323303285288034,5.38,834.47,3.93,82.97,,,,101.76666666666667,Moderate
Lucknow,21-03-2023,145.14,172.95,10.39,33.59,14.14666971883239,16.47,2296.45,10.61,0.14,,,,209.66923076923075,Poor
Lucknow,22-03-2023,106.65,122.84,0.31,29.13,9.469712517563107,10.26,1588.82,9.18,9.39,,,,177.75,Moderate
Lucknow,23-03-2023,125.44,144.59,0.0,17.82,5.73200669371517,8.87,1348.5,8.11,56.51,,,,202.09230769230768,Poor
Lucknow,24-03-2023,113.38,139.63,0.0,26.05,8.379280267748607,18.75,1321.79,11.21,38.27,,,,188.96666666666667,Moderate
Lucknow,25-03-2023,140.93,166.27,0.02,29.13,9.376430702682221,12.16,1535.42,9.3,20.92,,,,208.05,Poor
Lucknow,26-03-2023,131.67,171.17,6.59,53.47,19.31898552326224,83.09,2056.12,29.56,0.44,,,,204.48846153846154,Poor
Lucknow,27-03-2023,28.79,46.33,0.0,13.02,4.1880318267211845,17.73,494.0,18.6,70.81,,,,70.81,Satisfactory
Lucknow,28-03-2023,64.44,87.14,0.0,14.05,4.519343100263644,20.52,720.98,14.31,75.82,,,,107.39999999999999,Moderate
Lucknow,29-03-2023,122.08,156.39,0.12,35.64,11.502612759105187,31.41,1668.93,11.92,13.23,,,,200.8,Poor
Lucknow,30-03-2023,119.11,163.36,0.12,34.96,11.28388298628104,33.44,1642.23,16.45,12.52,,,,198.51666666666665,Moderate
Lucknow,31-03-2023,84.5,99.46,0.0,15.59,5.0147017034242145,14.69,867.84,13.23,92.98,,,,140.83333333333334,Moderate
Lucknow,1/4/2023,56.33,67.86,0.0,16.45,5.291330533760636,7.54,794.41,6.5,40.77,,,,93.88333333333333,Satisfactory
Lucknow,2/4/2023,179.65,213.56,1.59,34.27,11.534778902167567,17.99,2189.64,9.78,2.15,,,,222.9423076923077,Poor
Lucknow,3/4/2023,87.1,108.69,0.0,20.05,6.449311684006125,25.84,1134.87,10.73,40.41,,,,145.16666666666666,Moderate
Lucknow,4/4/2023,109.11,151.51,0.37,36.33,11.80497450389151,37.49,1708.98,15.14,7.69,,,,181.85,Moderate
Lucknow,5/4/2023,85.3,123.6,0.0,24.68,7.938604107794072,25.84,1068.12,13.83,40.41,,,,142.16666666666666,Moderate
Lucknow,6/4/2023,51.59,68.37,0.0,21.25,6.8353054007546215,23.81,787.73,27.66,64.37,,,,85.98333333333335,Satisfactory
Lucknow,7/4/2023,51.68,72.49,0.0,18.51,5.953953080845555,21.79,714.3,23.37,79.39,,,,86.13333333333333,Satisfactory
Lucknow,8/4/2023,48.7,69.79,0.0,22.62,7.2759815607091545,26.09,867.84,17.17,47.92,,,,81.16666666666667,Satisfactory
Lucknow,9/4/2023,78.2,101.14,0.0,19.02,6.118000410463666,22.8,1001.36,14.42,55.07,,,,130.33333333333334,Moderate
Lucknow,10/4/2023,83.07,106.17,0.0,22.28,7.166616674297081,27.61,1068.12,21.7,45.06,,,,138.45,Moderate
Lucknow,11/4/2023,74.5,101.97,0.0,23.65,7.607292834251614,28.12,1068.12,19.55,46.49,,,,124.16666666666667,Moderate
Lucknow,12/4/2023,69.22,90.78,0.0,14.91,4.795971930600066,21.79,781.06,17.64,100.14,,,,115.36666666666666,Moderate
Lucknow,13-04-2023,51.33,74.54,0.0,13.37,4.300613327439495,19.51,667.57,16.93,97.27,,,,97.27,Satisfactory
Lucknow,14-04-2023,90.45,122.9,0.0,21.93,7.054035173578769,26.85,1014.71,21.22,62.23,,,,150.75,Moderate
Lucknow,15-04-2023,140.45,200.43,0.29,46.61,15.08592109625373,42.56,2056.12,33.38,8.67,,,,207.8653846153846,Poor
Lucknow,16-04-2023,173.76,251.9,0.13,72.66,23.413735535102536,103.35,2483.37,56.74,7.06,,,,220.67692307692306,Poor
Lucknow,17-04-2023,87.45,126.04,0.0,16.62,5.346012976966674,23.81,894.55,27.42,72.96,,,,145.75,Moderate
Lucknow,18-04-2023,117.42,180.85,1.93,47.98,16.054122002431207,67.89,1949.31,43.87,1.74,,,,195.7,Moderate
Lucknow,19-04-2023,69.94,107.18,0.0,22.96,7.385346447121228,26.6,1014.71,20.74,37.55,,,,116.56666666666666,Moderate
Lucknow,20-04-2023,41.17,66.78,0.0,13.88,4.464660657057607,17.99,520.71,29.09,67.95,,,,68.61666666666667,Satisfactory
Lucknow,21-04-2023,23.1,36.38,0.0,12.85,4.133349383515148,19.76,600.81,9.54,39.34,,,,39.34,Good
Lucknow,22-04-2023,57.81,86.13,0.05,32.22,10.38001436622831,32.17,1228.33,15.5,14.84,,,,96.35000000000001,Satisfactory
Lucknow,23-04-2023,78.9,111.87,0.0,29.47,9.47936236048182,30.15,1134.87,27.42,47.92,,,,131.5,Moderate
Lucknow,24-04-2023,63.39,84.32,0.0,20.05,6.449311684006125,16.09,787.73,27.42,67.23,,,,105.65,Moderate
Lucknow,25-04-2023,52.25,62.88,0.0,12.0,3.8599371674849623,20.27,821.11,8.23,57.94,,,,87.08333333333334,Satisfactory
Lucknow,26-04-2023,148.45,200.38,0.36,54.15,17.533764583300442,79.04,2082.82,31.95,7.33,,,,210.94230769230768,Poor
Lucknow,27-04-2023,112.7,144.07,0.03,33.24,10.70167579685206,31.92,1535.42,16.21,17.52,,,,187.83333333333334,Moderate
Lucknow,28-04-2023,98.28,115.04,0.0,16.11,5.181965647348562,23.31,947.95,24.08,78.68,,,,163.8,Moderate
Lucknow,29-04-2023,145.67,182.35,0.0,38.73,12.457947208057716,29.39,1949.31,23.6,35.05,,,,209.87307692307692,Poor
Lucknow,30-04-2023,38.63,40.74,0.0,5.27,1.695155739387146,7.35,607.49,5.72,101.57,,,,101.15441176470588,Moderate
Lucknow,1/5/2023,63.74,81.22,0.0,24.33,7.826022607075761,16.97,1134.87,11.32,32.19,,,,106.23333333333333,Moderate
Lucknow,2/5/2023,47.09,52.92,0.0,9.68,3.11368264843787,5.13,801.09,6.74,47.21,,,,78.48333333333335,Satisfactory
Lucknow,3/5/2023,159.32,195.3,0.57,29.13,9.553344489525282,12.67,1842.5,7.63,5.28,,,,215.12307692307692,Poor
Lucknow,4/5/2023,168.7,209.65,2.01,40.78,13.76389261639013,16.47,2243.04,11.32,2.21,,,,218.73076923076923,Poor
Lucknow,5/5/2023,201.28,247.73,2.32,62.38,20.811494561356422,82.08,2803.8,42.44,1.5,,,,231.26153846153846,Poor
Lucknow,6/5/2023,109.35,124.76,0.0,12.51,4.023984497103073,20.01,1014.71,17.88,111.58,,,,182.25,Moderate
Lucknow,7/5/2023,43.75,54.3,0.0,12.0,3.8599371674849623,17.48,714.3,25.51,100.14,,,,100.1029411764706,Moderate
Lucknow,8/5/2023,102.72,134.61,0.0,27.42,8.81995642770314,28.88,1401.9,15.26,33.26,,,,171.2,Moderate
Lucknow,9/5/2023,85.19,128.28,0.0,28.45,9.1512677012456,30.15,1361.85,12.4,31.47,,,,141.98333333333335,Moderate
Lucknow,10/5/2023,54.85,76.9,0.0,13.19,4.242714269927221,17.23,574.11,40.05,118.73,,,,113.77205882352942,Moderate
Lucknow,11/5/2023,110.49,158.95,0.15,41.81,13.49691362897242,42.05,1842.5,25.99,10.1,,,,184.14999999999998,Moderate
Lucknow,12/5/2023,130.01,164.32,0.0,38.04,12.236000820927332,35.97,1815.8,22.65,26.46,,,,203.85,Poor
Lucknow,13-05-2023,146.03,180.55,0.0,30.16,9.701308747612206,43.06,1628.88,19.31,43.63,,,,210.01153846153846,Poor
Lucknow,14-05-2023,127.92,152.17,0.0,29.47,9.47936236048182,66.88,1375.2,21.46,61.51,,,,203.04615384615386,Poor
Lucknow,15-05-2023,159.45,197.64,0.21,41.13,13.297483541985697,36.98,1842.5,15.26,7.69,,,,215.1730769230769,Poor
Lucknow,16-05-2023,162.03,203.14,0.0,40.44,13.007988254424323,46.1,1708.98,30.52,55.07,,,,216.16538461538462,Poor
Lucknow,17-05-2023,44.38,77.65,0.0,13.19,4.242714269927221,17.48,607.49,14.9,83.68,,,,83.68,Satisfactory
Lucknow,18-05-2023,109.26,167.34,0.0,28.1,9.038686200527287,34.45,1161.58,18.84,44.7,,,,182.10000000000002,Moderate
Lucknow,19-05-2023,71.79,103.13,0.0,10.2,3.280946592362218,19.51,634.19,15.26,108.72,,,,119.65,Moderate
Lucknow,20-05-2023,67.91,121.75,0.0,18.68,6.008635524051592,24.07,827.79,17.88,64.37,,,,113.18333333333332,Moderate
Lucknow,21-05-2023,93.19,125.49,0.0,35.64,11.46401338743034,34.96,1482.01,24.56,23.96,,,,155.31666666666666,Moderate
Lucknow,22-05-2023,137.45,191.37,0.0,42.84,13.779975687921318,50.66,1815.8,30.52,18.6,,,,206.71153846153845,Poor
Lucknow,23-05-2023,161.06,199.51,0.0,18.16,5.841371580127244,30.15,1201.63,11.44,51.5,,,,215.7923076923077,Poor
Lucknow,24-05-2023,149.27,167.31,0.0,5.4,1.7369717253682333,20.01,854.49,14.07,148.77,,,,211.2576923076923,Poor
Lucknow,25-05-2023,101.95,119.65,0.0,7.8,2.5089591588652254,18.49,807.76,9.06,121.59,,,,169.91666666666669,Moderate
